Volatility 3 Framework 2.26.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
840	lsass.exe	0x7ffba90b0000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba9090000	0x18000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8f70000	0x117000	kerberos.DLL	C:\Windows\system32\kerberos.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8f30000	0x34000	KerbClientShared.dll	C:\Windows\system32\KerbClientShared.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8f10000	0x15000	cryptdll.dll	C:\Windows\system32\cryptdll.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8ea0000	0x6a000	mswsock.dll	C:\Windows\system32\mswsock.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8e10000	0x8c000	msv1_0.DLL	C:\Windows\system32\msv1_0.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8df0000	0x14000	NtlmShared.dll	C:\Windows\system32\NtlmShared.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8d10000	0xdd000	netlogon.DLL	C:\Windows\system32\netlogon.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba96b0000	0x4b000	powrprof.dll	C:\Windows\SYSTEM32\powrprof.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba9670000	0x2e000	USERENV.dll	C:\Windows\system32\USERENV.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8d00000	0xe000	gmsaclient.dll	C:\Windows\system32\gmsaclient.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8ca0000	0xc000	netutils.dll	C:\Windows\system32\netutils.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8cb0000	0x43000	logoncli.dll	C:\Windows\system32\logoncli.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8bd0000	0xca000	DNSAPI.dll	C:\Windows\system32\DNSAPI.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8b90000	0x3b000	IPHLPAPI.DLL	C:\Windows\SYSTEM32\IPHLPAPI.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffbaabb0000	0x8000	NSI.dll	C:\Windows\System32\NSI.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba9610000	0x12000	UMPDC.dll	C:\Windows\system32\UMPDC.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8b60000	0x2d000	tspkg.DLL	C:\Windows\system32\tspkg.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8b00000	0x53000	pku2u.DLL	C:\Windows\system32\pku2u.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8a60000	0x9c000	cloudAP.DLL	C:\Windows\system32\cloudAP.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba9700000	0x25000	profapi.dll	C:\Windows\system32\profapi.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8950000	0x110000	aadcloudap.dll	C:\Windows\SYSTEM32\aadcloudap.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffbabb50000	0x354000	combase.dll	C:\Windows\System32\combase.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8930000	0x19000	wkscli.dll	C:\Windows\SYSTEM32\wkscli.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba88f0000	0x33000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8860000	0x8a000	msvcp110_win.dll	C:\Windows\SYSTEM32\msvcp110_win.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8810000	0x4a000	MicrosoftAccountCloudAP.dll	C:\Windows\SYSTEM32\MicrosoftAccountCloudAP.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba94f0000	0xa000	DPAPI.DLL	C:\Windows\SYSTEM32\DPAPI.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba87d0000	0x34000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8780000	0x4b000	wdigest.DLL	C:\Windows\system32\wdigest.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba86e0000	0x97000	schannel.DLL	C:\Windows\system32\schannel.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba86c0000	0x1a000	efslsaext.dll	C:\Windows\system32\efslsaext.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffbaaae0000	0xad000	shcore.dll	C:\Windows\System32\shcore.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8670000	0x49000	dpapisrv.dll	C:\Windows\system32\dpapisrv.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8660000	0xc000	SspiSrv.dll	C:\Windows\SYSTEM32\SspiSrv.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba85b0000	0xc000	KDCPW.DLL	C:\Windows\system32\KDCPW.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba8550000	0x5a000	scecli.DLL	C:\Windows\system32\scecli.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba95b0000	0x5b000	winsta.dll	C:\Windows\SYSTEM32\winsta.dll	2025-09-28 14:36:32.000000 UTC	Disabled
840	lsass.exe	0x7ffba4060000	0x65000	wevtapi.dll	C:\Windows\SYSTEM32\wevtapi.dll	2025-09-28 14:36:37.000000 UTC	Disabled
840	lsass.exe	0x7ffba65c0000	0x14000	wtsapi32.dll	C:\Windows\SYSTEM32\wtsapi32.dll	2025-09-28 14:36:38.000000 UTC	Disabled
840	lsass.exe	0x7ffb96750000	0x26000	ncryptsslp.dll	C:\Windows\system32\ncryptsslp.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffb966f0000	0x5a000	ncryptprov.dll	C:\Windows\system32\ncryptprov.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffb966c0000	0x28000	dssenh.dll	C:\Windows\system32\dssenh.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffba8060000	0x23000	gpapi.dll	C:\Windows\SYSTEM32\gpapi.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffb966a0000	0x15000	mskeyprotect.dll	C:\Windows\SYSTEM32\mskeyprotect.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffb96040000	0x2d000	SecureTimeAggregator.dll	C:\Windows\System32\SecureTimeAggregator.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffba5020000	0xa000	DSROLE.dll	C:\Windows\system32\DSROLE.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffb96000000	0x31000	cryptnet.dll	C:\Windows\System32\cryptnet.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffba76b0000	0x12000	kernel.appcore.dll	C:\Windows\SYSTEM32\kernel.appcore.dll	2025-09-28 14:36:39.000000 UTC	Disabled
840	lsass.exe	0x7ffb93f90000	0x1b000	keyiso.dll	C:\Windows\system32\keyiso.dll	2025-09-28 14:36:41.000000 UTC	Disabled
840	lsass.exe	0x7ffba8500000	0x4f000	AUTHZ.dll	C:\Windows\system32\AUTHZ.dll	2025-09-28 14:36:41.000000 UTC	Disabled
840	lsass.exe	0x7ffb83ff0000	0x60000	vaultsvc.dll	C:\Windows\System32\vaultsvc.dll	2025-09-28 14:38:36.000000 UTC	Disabled
840	lsass.exe	0x7ffbab960000	0xa9000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2025-09-28 14:38:36.000000 UTC	Disabled
840	lsass.exe	0x7ffbabeb0000	0x19e000	user32.dll	C:\Windows\System32\user32.dll	2025-09-28 14:38:36.000000 UTC	Disabled
840	lsass.exe	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:38:36.000000 UTC	Disabled
840	lsass.exe	0x7ffbab790000	0x2c000	GDI32.dll	C:\Windows\System32\GDI32.dll	2025-09-28 14:38:36.000000 UTC	Disabled
840	lsass.exe	0x7ffba99a0000	0x11a000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2025-09-28 14:38:36.000000 UTC	Disabled
840	lsass.exe	0x7ffb9cea0000	0x48000	ngcpopkeysrv.dll	C:\Windows\System32\ngcpopkeysrv.dll	2025-09-28 15:44:06.000000 UTC	Disabled
840	lsass.exe	0x7ffbaaa10000	0xcd000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2025-09-28 15:44:06.000000 UTC	Disabled
840	lsass.exe	0x7ffba9490000	0x33000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2025-09-28 15:44:06.000000 UTC	Disabled
840	lsass.exe	0x7ffba9ac0000	0x4e000	cfgmgr32.dll	C:\Windows\System32\cfgmgr32.dll	2025-09-28 15:44:06.000000 UTC	Disabled
840	lsass.exe	0x7ffb964c0000	0x118000	PCPKsp.dll	C:\Windows\system32\PCPKsp.dll	2025-09-28 15:44:06.000000 UTC	Disabled
840	lsass.exe	0x7ffb96440000	0x1b000	tbs.dll	C:\Windows\system32\tbs.dll	2025-09-28 15:44:06.000000 UTC	Disabled
840	lsass.exe	0x7ffbaab90000	0x1d000	imagehlp.dll	C:\Windows\System32\imagehlp.dll	2025-09-28 15:44:06.000000 UTC	Disabled
932	fontdrvhost.ex	0x7ff647a20000	0xd1000	fontdrvhost.exe	C:\Windows\system32\fontdrvhost.exe	2025-09-28 14:36:32.000000 UTC	Disabled
932	fontdrvhost.ex	0x7ffbac0f0000	0x1f8000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2025-09-28 14:36:32.000000 UTC	Disabled
932	fontdrvhost.ex	0x7ffbaa8d0000	0xbd000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
932	fontdrvhost.ex	0x7ffba9e50000	0x2f6000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2025-09-28 14:36:32.000000 UTC	Disabled
932	fontdrvhost.ex	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:36:32.000000 UTC	Disabled
932	fontdrvhost.ex	0x7ffba98a0000	0x100000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2025-09-28 14:36:32.000000 UTC	Disabled
932	fontdrvhost.ex	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:36:32.000000 UTC	Disabled
940	fontdrvhost.ex	0x7ff647a20000	0xd1000	fontdrvhost.exe	C:\Windows\system32\fontdrvhost.exe	2025-09-28 14:36:32.000000 UTC	Disabled
940	fontdrvhost.ex	0x7ffbac0f0000	0x1f8000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2025-09-28 14:36:32.000000 UTC	Disabled
940	fontdrvhost.ex	0x7ffbaa8d0000	0xbd000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
940	fontdrvhost.ex	0x7ffba9e50000	0x2f6000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2025-09-28 14:36:32.000000 UTC	Disabled
940	fontdrvhost.ex	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:36:32.000000 UTC	Disabled
940	fontdrvhost.ex	0x7ffba98a0000	0x100000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2025-09-28 14:36:32.000000 UTC	Disabled
940	fontdrvhost.ex	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ff6cd740000	0x10000	svchost.exe	C:\Windows\system32\svchost.exe	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbac0f0000	0x1f8000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbaa8d0000	0xbd000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9e50000	0x2f6000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbaba10000	0x9c000	sechost.dll	C:\Windows\System32\sechost.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbab590000	0x126000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba98a0000	0x100000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8380000	0x25000	umpnpmgr.dll	c:\windows\system32\umpnpmgr.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbabab0000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9140000	0x2d000	WLDP.DLL	C:\Windows\SYSTEM32\WLDP.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbab470000	0xaf000	advapi32.dll	C:\Windows\System32\advapi32.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8340000	0x32000	umpo.dll	c:\windows\system32\umpo.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9610000	0x12000	UMPDC.dll	c:\windows\system32\UMPDC.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8310000	0x29000	slc.dll	C:\Windows\SYSTEM32\slc.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba82e0000	0x25000	sppc.dll	c:\windows\system32\sppc.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba82b0000	0x30000	umpoext.dll	C:\Windows\SYSTEM32\umpoext.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9ac0000	0x4e000	cfgmgr32.dll	C:\Windows\System32\cfgmgr32.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbabb50000	0x354000	combase.dll	C:\Windows\System32\combase.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbaaae0000	0xad000	shcore.dll	C:\Windows\System32\shcore.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba96b0000	0x4b000	powrprof.dll	C:\Windows\SYSTEM32\powrprof.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8190000	0x11b000	tdh.dll	C:\Windows\SYSTEM32\tdh.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8090000	0xf3000	dxgi.dll	c:\windows\system32\dxgi.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbab790000	0x2c000	gdi32.dll	C:\Windows\System32\gdi32.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba99a0000	0x11a000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbabeb0000	0x19e000	USER32.dll	C:\Windows\System32\USER32.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8060000	0x23000	gpapi.dll	C:\Windows\SYSTEM32\gpapi.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8050000	0xd000	HID.DLL	C:\Windows\SYSTEM32\HID.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba78b0000	0x79b000	windows.storage.dll	C:\Windows\SYSTEM32\windows.storage.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbac050000	0x55000	shlwapi.dll	C:\Windows\System32\shlwapi.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba7760000	0x149000	rpcss.dll	c:\windows\system32\rpcss.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9ce0000	0x82000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9630000	0x32000	SspiCli.dll	c:\windows\system32\SspiCli.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba76d0000	0x42000	psmsrv.dll	c:\windows\system32\psmsrv.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba76b0000	0x12000	kernel.appcore.dll	C:\Windows\SYSTEM32\kernel.appcore.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba75d0000	0xd5000	lsm.dll	c:\windows\system32\lsm.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba75a0000	0x2f000	dwmapi.dll	c:\windows\system32\dwmapi.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba74d0000	0xc1000	psmserviceexthost.dll	C:\Windows\SYSTEM32\psmserviceexthost.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8b90000	0x3b000	IPHLPAPI.DLL	c:\windows\system32\IPHLPAPI.DLL	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba74a0000	0x2a000	RMCLIENT.dll	c:\windows\system32\RMCLIENT.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba73c0000	0xde000	wer.dll	c:\windows\system32\wer.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbab520000	0x6b000	WS2_32.dll	C:\Windows\System32\WS2_32.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba8ea0000	0x6a000	mswsock.dll	C:\Windows\system32\mswsock.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba73b0000	0x7000	wshhyperv.dll	C:\Windows\system32\wshhyperv.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba73a0000	0xc000	SYSNTFY.dll	c:\windows\system32\SYSNTFY.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba72c0000	0xd7000	bisrv.dll	C:\Windows\SYSTEM32\bisrv.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbaaa10000	0xcd000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba94d0000	0x19000	EventAggregation.dll	c:\windows\system32\EventAggregation.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba88f0000	0x33000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba71e0000	0x14000	ResourcePolicyClient.dll	c:\windows\system32\ResourcePolicyClient.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9670000	0x2e000	Userenv.dll	C:\Windows\System32\Userenv.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9490000	0x33000	DEVOBJ.dll	c:\windows\system32\DEVOBJ.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffbab960000	0xa9000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba65a0000	0x11000	embeddedmodesvcapi.dll	C:\Windows\SYSTEM32\embeddedmodesvcapi.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9d70000	0x27000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba60c0000	0x26000	resourcepolicyserver.dll	C:\Windows\SYSTEM32\resourcepolicyserver.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9b80000	0x15d000	CRYPT32.dll	C:\Windows\System32\CRYPT32.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba9090000	0x18000	CRYPTSP.dll	C:\Windows\SYSTEM32\CRYPTSP.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba53b0000	0x43000	systemeventsbrokerserver.dll	c:\windows\system32\systemeventsbrokerserver.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba5360000	0x4a000	BrokerLib.dll	c:\windows\system32\BrokerLib.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba6090000	0x2a000	DAB.dll	c:\windows\system32\DAB.dll	2025-09-28 14:36:32.000000 UTC	Disabled
948	svchost.exe	0x7ffba4180000	0x16000	usermgrcli.dll	C:\Windows\SYSTEM32\usermgrcli.dll	2025-09-28 14:36:33.000000 UTC	Disabled
948	svchost.exe	0x7ffba90b0000	0xc000	CRYPTBASE.DLL	C:\Windows\SYSTEM32\CRYPTBASE.DLL	2025-09-28 14:36:33.000000 UTC	Disabled
948	svchost.exe	0x7ffba87d0000	0x34000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2025-09-28 14:36:34.000000 UTC	Disabled
948	svchost.exe	0x7ffb9be00000	0x60000	AppXAllUserStore.dll	C:\Windows\system32\AppXAllUserStore.dll	2025-09-28 14:36:35.000000 UTC	Disabled
948	svchost.exe	0x7ffb9bca0000	0x146000	Windows.StateRepositoryPS.dll	C:\Windows\System32\Windows.StateRepositoryPS.dll	2025-09-28 14:36:35.000000 UTC	Disabled
948	svchost.exe	0x7ffba4900000	0xc000	bi.dll	C:\Windows\SYSTEM32\bi.dll	2025-09-28 14:36:39.000000 UTC	Disabled
948	svchost.exe	0x7ffba65c0000	0x14000	wtsapi32.dll	C:\Windows\SYSTEM32\wtsapi32.dll	2025-09-28 14:36:40.000000 UTC	Disabled
948	svchost.exe	0x7ffba95b0000	0x5b000	WINSTA.dll	C:\Windows\SYSTEM32\WINSTA.dll	2025-09-28 14:36:40.000000 UTC	Disabled
948	svchost.exe	0x7ffba3890000	0x7d0000	OneCoreUAPCommonProxyStub.dll	C:\Windows\System32\OneCoreUAPCommonProxyStub.dll	2025-09-28 14:36:40.000000 UTC	Disabled
948	svchost.exe	0x7ffba3730000	0xb000	WINNSI.DLL	C:\Windows\SYSTEM32\WINNSI.DLL	2025-09-28 14:36:40.000000 UTC	Disabled
948	svchost.exe	0x7ffbaabb0000	0x8000	NSI.dll	C:\Windows\System32\NSI.dll	2025-09-28 14:36:40.000000 UTC	Disabled
948	svchost.exe	0x7ffb93ac0000	0x20000	Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll	C:\Windows\System32\Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffb93950000	0x39000	ACPBackgroundManagerPolicy.dll	C:\Windows\System32\ACPBackgroundManagerPolicy.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffb93930000	0x16000	BackgroundMediaPolicy.dll	C:\Windows\System32\BackgroundMediaPolicy.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffb93770000	0x16000	SmartCardBackgroundPolicy.dll	C:\Windows\system32\SmartCardBackgroundPolicy.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffb93750000	0x13000	SebBackgroundManagerPolicy.dll	C:\Windows\system32\SebBackgroundManagerPolicy.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffba46f0000	0x203000	twinapi.appcore.dll	C:\Windows\System32\twinapi.appcore.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffbab7c0000	0x12b000	ole32.dll	C:\Windows\System32\ole32.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffbaa990000	0x79000	coml2.dll	C:\Windows\System32\coml2.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffb9c400000	0x7f000	OneCoreCommonProxyStub.dll	C:\Windows\System32\OneCoreCommonProxyStub.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffb92e10000	0x18000	execmodelproxy.dll	C:\Windows\system32\execmodelproxy.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffb94e90000	0x63000	execmodelclient.dll	C:\Windows\System32\execmodelclient.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffba6440000	0xf6000	PROPSYS.dll	C:\Windows\System32\PROPSYS.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffba6e10000	0xf2000	CoreMessaging.dll	C:\Windows\System32\CoreMessaging.dll	2025-09-28 14:36:41.000000 UTC	Disabled
948	svchost.exe	0x7ffba9700000	0x25000	profapi.dll	c:\windows\system32\profapi.dll	2025-09-28 14:36:47.000000 UTC	Disabled
948	svchost.exe	0x7ffb8dfa0000	0x1d000	licensemanagerapi.dll	C:\Windows\SYSTEM32\licensemanagerapi.dll	2025-09-28 14:36:48.000000 UTC	Disabled
948	svchost.exe	0x7ffb96460000	0x51000	capauthz.dll	C:\Windows\SYSTEM32\capauthz.dll	2025-09-28 14:36:48.000000 UTC	Disabled
948	svchost.exe	0x7ffba9b10000	0x67000	WINTRUST.dll	C:\Windows\System32\WINTRUST.dll	2025-09-28 14:36:48.000000 UTC	Disabled
948	svchost.exe	0x7ffba92d0000	0x12000	MSASN1.dll	C:\Windows\System32\MSASN1.dll	2025-09-28 14:36:48.000000 UTC	Disabled
